Record_ID,Order_ID,Order_ID_Duplicate_Flag,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount,Sales_Amount,Order_Date,Order_Year,Order_Month,City,Segment,Profit,Profit_Flag
2056,3055,False,Jeremy Hendricks,Dresses,Casual Midi,1,2975.64,0.5,1487.82,2025-06-13,2025,6,Mumbai,B2C,2024.8,Review
2057,3056,False,Harold Adams,Shoes,Sneakers,4,2666.22,0.54,4905.84,2024-12-06,2024,12,Mumbai,B2B,2126.75,OK
2058,3057,False,Angela Kidd,Jackets,Bomber Jacket,3,2229.49,0.54,3076.7,2025-07-01,2025,7,Ahmedabad,B2B,2241.83,OK
2059,3058,False,Eric Ellison,T-Shirts,Graphic Tee,4,2948.36,0.5,5896.72,2025-01-03,2025,1,Pune,B2B,1074.35,OK
2060,3059,False,Douglas Cummings,T-Shirts,Crop Top,4,4949.17,0.5,9898.34,2025-05-08,2025,5,Bengaluru,B2B,1267.49,OK
2061,3060,False,Susan Haynes,Accessories,Watches,4,2785.79,0.71,3231.52,2025-01-22,2025,1,Mumbai,B2B,1011.23,OK
2062,3061,False,Melissa Mcdonald,T-Shirts,Crop Top,4,1873.39,0.74,1948.33,2024-12-20,2024,12,Hyderabad,B2B,1596.53,OK
2063,3062,False,Christine Lewis,T-Shirts,Classic Tee,4,4312.55,0.5,8625.1,2025-01-09,2025,1,Hyderabad,B2B,496.16,OK
2064,3063,False,Andrea Smith,T-Shirts,Graphic Tee,4,4971.93,0.51,9744.98,2025-04-13,2025,4,Hyderabad,B2B,1941.61,OK
2065,3064,False,Alexander Page,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2025-05-02,2025,5,Hyderabad,B2B,2520.12,OK
2066,3065,False,Kyle Salinas,T-Shirts,Crop Top,4,873.64,0.17,2900.48,2025-03-20,2025,3,Pune,B2B,1107.85,OK
2067,3066,False,Justin Black,Shoes,Boots,3,2385.57,0.54,3292.09,2025-05-29,2025,5,Mumbai,B2C,80.29,OK
2068,3067,False,Lisa Norris,T-Shirts,Oversized T-shirt,3,3027.66,0.5,4541.49,2024-10-10,2024,10,Bengaluru,B2B,2711.03,OK
2069,3068,False,Casey Johnson MD,Shoes,Sneakers,4,2666.22,0.99,106.65,2025-01-03,2025,1,Pune,B2C,1886.51,Review
2070,3069,False,Timothy Thomas,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2024-10-26,2024,10,Bengaluru,B2B,-524.33,Negative
2071,3070,False,Robert Ballard,Jackets,Leather Jacket,4,2752.99,0.54,5065.5,2024-08-21,2024,8,Delhi,B2B,1136.04,OK
2072,3071,False,Michael Martin,Shoes,Sneakers,4,4617.85,0.54,8496.84,2023-10-30,2023,10,Delhi,B2C,1778.15,OK
2073,3072,False,George Bishop,Shoes,Boots,6,2385.57,0.54,6584.17,2025-01-07,2025,1,Ahmedabad,B2C,1650.33,OK
2074,3073,False,Jesse Wilson,Accessories,Sunglasses,1,478.6,0.51,234.51,2025-04-06,2025,4,Bengaluru,B2B,1139.84,Review
2075,3074,False,Robert Cox,Accessories,Caps,2,2338.04,0.51,2291.28,2024-02-05,2024,2,Mumbai,B2B,-906.63,Negative
2076,3075,False,Maria Yang,Accessories,Watches,4,1501.49,0.43,3423.4,2024-08-20,2024,8,Hyderabad,B2C,-100.14,Negative
2077,3076,False,Susan Freeman,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2024-09-03,2024,9,Pune,B2B,1933.72,OK
2078,3077,False,Frederick Allen,Dresses,Casual Midi,4,2975.64,0.92,952.2,2025-04-19,2025,4,Ahmedabad,B2C,-528.22,Negative
2079,3078,False,Jesse Bush,Jackets,Puffer Coat,4,2563.24,0.54,4716.36,2024-12-19,2024,12,Ahmedabad,B2B,195.81,OK
2080,3079,False,Kelly Baker,Shoes,Boots,3,2839.98,0.54,3919.17,2024-08-15,2024,8,Mumbai,B2B,-48.25,Negative
2081,3080,False,Jessica Fox,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2025-04-30,2025,4,Bengaluru,B2B,2067.89,OK
2082,3081,False,Tammy Vargas,T-Shirts,Oversized T-shirt,3,3027.66,0.5,4541.49,2024-12-19,2024,12,Ahmedabad,B2B,-245.42,Negative
2083,3082,False,Shelby Bowen,Dresses,Maxi Dress,5,2731.64,0.5,6829.1,2025-05-20,2025,5,Pune,B2B,664.73,OK
2084,3083,False,Joy Ingram,T-Shirts,Crop Top,4,1573.64,0.5,3147.28,2025-07-08,2025,7,Delhi,B2B,792.35,OK
2085,3084,False,William Gibson,T-Shirts,Oversized T-shirt,3,2316.64,0.7,2084.98,2024-09-18,2024,9,Ahmedabad,B2B,-657.76,Negative
2086,3085,False,Jennifer Buckley,T-Shirts,Crop Top,4,2001.55,0.5,4003.1,2024-08-28,2024,8,Mumbai,B2C,2563.31,OK
2087,3086,False,Alicia Curry,Accessories,Watches,4,2785.79,0.51,5460.15,2023-11-23,2023,11,Delhi,B2B,918.53,OK
2088,3087,False,Rebecca Palmer,Jeans,Slim Fit Jeans,4,692.46,0.44,1551.11,2024-09-07,2024,9,Bengaluru,B2B,-901.21,Negative
2089,1028,True,Benjamin Frye,Jeans,Slim Fit Jeans,4,3344.74,0.44,7492.22,2025-02-04,2025,2,Ahmedabad,B2B,2728.08,OK
2090,3089,False,Frank Griffin,Accessories,Belts,3,3153.72,0.51,4635.97,2025-02-04,2025,2,Hyderabad,B2B,2686.96,OK
2091,3090,False,Kenneth Griffith,Dresses,Wrap Dress,3,3033.2,0.5,4549.8,2024-09-02,2024,9,Pune,B2B,490.69,OK
2092,3091,False,Rick Taylor,Accessories,Watches,4,1091.76,0.54,2008.84,2024-11-17,2024,11,Hyderabad,B2B,2584.69,Review
2093,3092,False,Susan Barajas,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2025-02-26,2025,2,Bengaluru,B2B,250.05,OK
2094,3093,False,Randy Burke,Shoes,Boots,2,1551.41,0.54,1427.3,2024-12-20,2024,12,Delhi,B2C,763.37,OK
2095,3094,False,Thomas Martin,Dresses,Wrap Dress,3,4382.86,0.5,6574.29,2025-04-25,2025,4,Pune,B2B,1172.7,OK
2096,3095,False,Peggy Hill,Accessories,Watches,1,2785.79,0.51,1365.04,2025-07-01,2025,7,Pune,B2B,2699.57,Review
2097,3096,False,Charles Francis,Shoes,Boots,2,2312.09,0.54,2127.12,2025-06-13,2025,6,Bengaluru,B2B,508.96,OK
2098,3097,False,Tracy Mejia,Shoes,Boots,3,3111.65,0.54,4294.08,2024-09-03,2024,9,Hyderabad,B2B,2868.09,OK
2099,1028,True,Miguel Edwards,Dresses,Maxi Dress,3,2996.43,0.5,4494.64,2025-01-03,2025,1,Pune,B2C,2205.57,OK
2100,3099,False,Jessica Hudson,Accessories,Watches,4,4426.87,0.51,8676.67,2024-12-21,2024,12,Pune,B2B,2480.95,OK
2101,3100,False,Mr. Mark Wolfe,Jackets,Leather Jacket,4,2752.99,0.54,5065.5,2024-08-29,2024,8,Ahmedabad,B2B,2379.74,OK
2102,3101,False,Mary Long,Accessories,Belts,1,2515.42,0.51,1232.56,2025-07-18,2025,7,Mumbai,B2B,478.53,OK
2103,1025,True,Michael Pierce,Dresses,Maxi Dress,3,2731.64,0.5,4097.46,2024-11-11,2024,11,Ahmedabad,B2B,-861.84,Negative
2104,3103,False,Paul Frederick,T-Shirts,Graphic Tee,5,2599.75,0.5,6499.38,2024-11-18,2024,11,Bengaluru,B2C,654.74,OK
2105,3104,False,Connie Meyer,Dresses,Casual Midi,4,4274.01,0.28,12309.15,2024-12-11,2024,12,Ahmedabad,B2B,2263.57,OK
2106,3105,False,Christina Crawford,Accessories,Belts,3,2515.42,0.51,3697.67,2025-05-09,2025,5,Hyderabad,B2C,1488.64,OK
2107,3106,False,Luis Flores,Accessories,Sunglasses,6,2577.64,0.51,7578.26,2025-06-24,2025,6,Delhi,B2B,-521.15,Negative
2108,3107,False,Catherine Mendoza,Jeans,Slim Fit Jeans,4,2068.64,0.44,4633.75,2024-12-28,2024,12,Mumbai,B2C,2447.29,OK
2109,3108,False,Matthew Thomas,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2025-07-09,2025,7,Mumbai,B2B,-815.76,Negative
2110,3109,False,Ryan Porter,T-Shirts,Crop Top,5,2001.55,0.35,6505.04,2024-12-19,2024,12,Ahmedabad,B2B,445.05,OK
2111,3110,False,Amy Kline,Jeans,Boyfriend Jeans,3,4103.32,0.44,6893.58,2025-02-21,2025,2,Delhi,B2B,-828.25,Negative
2112,3111,False,Joel Chambers,T-Shirts,Classic Tee,4,839.87,0.5,1679.74,2024-11-28,2024,11,Bengaluru,B2C,-286.1,Negative
2113,3112,False,Joseph Gilmore MD,Shoes,Loafers,4,3026.75,0.54,5569.22,2024-08-28,2024,8,Delhi,B2B,-565.92,Negative
2114,3113,False,Veronica Goodwin,Shoes,Loafers,4,3256.86,0.77,2996.31,2024-09-13,2024,9,Bengaluru,B2B,-109.08,Negative
2115,3114,False,Eric Bridges,Jeans,Slim Fit Jeans,2,4082.61,0.44,4572.52,2025-01-03,2025,1,Pune,B2B,-454.61,Negative
2116,3115,False,Vickie Brown DDS,Accessories,Caps,4,2338.04,0.51,4582.56,2024-08-23,2024,8,Hyderabad,B2B,-546.69,Negative
2117,3116,False,Margaret Porter,Dresses,Wrap Dress,3,1237.15,0.5,1855.72,2025-03-24,2025,3,Bengaluru,B2B,1357.42,OK
2118,3117,False,Whitney Nelson,Jackets,Denim Jacket,4,2537.59,0.29,7206.76,2024-09-28,2024,9,Bengaluru,B2B,-706.51,Negative
2119,3118,False,Karen Harmon,Jackets,Puffer Coat,4,948.06,0.6,1516.9,2024-11-15,2024,11,Pune,B2B,69.35,OK
2120,3119,False,Andrew Forbes,Jeans,Slim Fit Jeans,4,722.74,0.44,1618.94,2024-12-11,2024,12,Pune,B2C,1610.64,OK
2121,3120,False,David Chambers,Accessories,Sunglasses,3,824.59,0.13,2152.18,2025-06-10,2025,6,Hyderabad,B2B,-276.22,Negative
2122,3121,False,Alyssa Nichols,Jackets,Bomber Jacket,3,1049.27,0.54,1447.99,2025-03-01,2025,3,Hyderabad,B2C,-648.45,Negative
2123,3122,False,Joshua Oconnor,Accessories,Belts,3,2515.42,0.51,3697.67,2024-12-23,2024,12,Pune,B2C,551.79,OK
2124,3123,False,Edward Fischer,Jackets,Bomber Jacket,5,2229.49,0.54,5127.83,2025-03-06,2025,3,Hyderabad,B2C,1980.42,OK
2125,3124,False,Mark West PhD,T-Shirts,Crop Top,4,2001.55,0.87,1040.81,2023-08-17,2023,8,Pune,B2B,-399.81,Negative
2126,3125,False,Stephanie Cook,Dresses,Casual Midi,5,4264.79,0.5,10661.98,2024-10-03,2024,10,Ahmedabad,B2C,2388.91,OK
2127,3126,False,Marilyn Garcia,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-11-13,2024,11,Mumbai,B2B,2624.13,OK
2128,3127,False,Suzanne Doyle,Shoes,Boots,3,491.77,0.9,147.53,2025-01-06,2025,1,Pune,B2B,2069.05,Review
2129,3128,False,Maria Garcia,Dresses,Casual Midi,4,3216.9,0.5,6433.8,2025-06-03,2025,6,Hyderabad,B2B,192.22,OK
2130,3129,False,Michael Knight,Jeans,Straight Cut,4,3201.09,0.44,7170.44,2025-05-24,2025,5,Pune,B2C,2989.88,OK
2131,3130,False,Shelly Jordan,Dresses,Casual Midi,4,3742.62,0.5,7485.24,2025-04-18,2025,4,Mumbai,B2C,2886.26,OK
2132,3131,False,Andrea Perry,Accessories,Belts,3,4938.03,0.51,7258.9,2023-12-18,2023,12,Delhi,B2B,878.99,OK
2133,3132,False,Raymond Robinson,Jackets,Denim Jacket,6,2940.45,0.54,8115.64,2024-12-24,2024,12,Hyderabad,B2C,-583.81,Negative
2134,3133,False,Catherine Spencer,Jackets,Denim Jacket,1,974.54,0.44,545.74,2024-10-05,2024,10,Hyderabad,B2B,2655.22,Review
2135,3134,False,Tara Day,Jackets,Bomber Jacket,3,2229.49,0.53,3143.58,2024-12-19,2024,12,Ahmedabad,B2B,1130.74,OK
2136,3135,False,Heather Knight,Jackets,Puffer Coat,1,2579.8,0.67,851.33,2024-12-24,2024,12,Hyderabad,B2B,2619.5,Review
2137,3136,False,Patricia Jackson,T-Shirts,Graphic Tee,4,3622.93,0.5,7245.86,2024-01-22,2024,1,Delhi,B2C,813.36,OK
2138,3137,False,Taylor Maxwell,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2024-11-17,2024,11,Bengaluru,B2B,-122.35,Negative
2139,3138,False,Justin Rice,Accessories,Caps,4,855.81,0.31,2362.04,2025-07-04,2025,7,Delhi,B2C,1801.0,OK
2140,3139,False,Valerie Grant,T-Shirts,Oversized T-shirt,6,3027.66,0.5,9082.98,2024-12-24,2024,12,Hyderabad,B2B,563.12,OK
2141,3140,False,Trevor Higgins,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2024-12-19,2024,12,Ahmedabad,B2B,2551.31,OK
2142,3141,False,Rodney Ellis,Jackets,Denim Jacket,3,2537.59,0.54,3501.87,2024-05-18,2024,5,Mumbai,B2C,2279.18,OK
2143,3142,False,Dale Davis,Dresses,Bodycon,1,4887.36,0.5,2443.68,2024-10-29,2024,10,Hyderabad,B2B,-243.32,Negative
2144,3143,False,Paul Lewis,T-Shirts,Oversized T-shirt,3,3027.66,0.5,4541.49,2024-12-24,2024,12,Hyderabad,B2B,-525.49,Negative
2145,3144,False,Daniel Blanchard,Dresses,Casual Midi,4,2664.43,0.5,5328.86,2025-04-27,2025,4,Hyderabad,B2B,1324.18,OK
2146,3145,False,Rachel Harris,Jackets,Bomber Jacket,3,4414.97,0.54,6092.66,2024-12-24,2024,12,Hyderabad,B2B,2754.74,OK
2147,3146,False,Patricia Moore,Jackets,Bomber Jacket,3,2229.49,0.54,3076.7,2024-12-24,2024,12,Hyderabad,B2B,146.19,OK
2148,3147,False,Andrew Williams,Dresses,Casual Midi,4,2975.64,0.5,5951.28,2025-07-15,2025,7,Bengaluru,B2B,2987.89,OK
2149,3148,False,Linda Dunn,Dresses,Casual Midi,6,2975.64,0.5,8926.92,2024-03-27,2024,3,Ahmedabad,B2C,605.46,OK
2150,3149,False,Kendra May,Shoes,Loafers,5,2933.45,0.54,6746.94,2024-11-28,2024,11,Bengaluru,B2C,-681.76,Negative
2151,3150,False,Lori Martin,T-Shirts,Graphic Tee,4,850.69,0.41,2007.63,2024-09-10,2024,9,Bengaluru,B2B,2291.93,Review
2152,3151,False,Justin Walker,Jeans,Slim Fit Jeans,4,2366.61,0.19,7667.82,2025-06-28,2025,6,Mumbai,B2B,-858.13,Negative
2153,3152,False,Brianna Patel,T-Shirts,Graphic Tee,4,2116.65,0.21,6688.61,2024-09-28,2024,9,Mumbai,B2B,385.42,OK
2154,3153,False,Jennifer Anderson,Dresses,Casual Midi,4,4723.02,0.52,9068.2,2024-12-19,2024,12,Ahmedabad,B2B,316.63,OK
2155,1047,True,Wendy Sandoval,T-Shirts,Oversized T-shirt,1,3154.48,0.5,1577.24,2024-07-28,2024,7,Ahmedabad,B2C,-243.92,Negative
2156,3155,False,Paul Allen,Accessories,Caps,4,2338.04,0.27,6827.08,2024-12-28,2024,12,Mumbai,B2C,2621.96,OK
2157,3156,False,Scott Griffin,Shoes,Loafers,1,2933.45,0.52,1408.06,2024-12-19,2024,12,Ahmedabad,B2C,2568.9,Review
2158,3157,False,Matthew Bryant,Accessories,Caps,6,1768.88,0.51,5200.51,2024-01-19,2024,1,Pune,B2B,-750.14,Negative
2159,3158,False,Melinda Hood,Shoes,Boots,3,2385.57,0.54,3292.09,2024-07-27,2024,7,Pune,B2B,-274.09,Negative
2160,3159,False,Tiffany Smith,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2025-03-12,2025,3,Delhi,B2B,1668.66,OK
2161,3160,False,Denise Ashley,Jeans,Ripped Denim,6,4976.81,0.44,16722.08,2025-05-17,2025,5,Ahmedabad,B2C,845.06,OK
2162,3161,False,Donna Rodriguez,Accessories,Belts,3,2515.42,0.51,3697.67,2024-05-10,2024,5,Mumbai,B2C,1399.1,OK
2163,3162,False,Scott Lee,Accessories,Sunglasses,3,2577.64,0.51,3789.13,2024-12-29,2024,12,Bengaluru,B2B,344.06,OK
2164,3163,False,Michelle Cruz,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2025-06-08,2025,6,Ahmedabad,B2C,-13.76,Negative
2165,3164,False,Michelle Morrow,Jackets,Bomber Jacket,3,2229.49,0.09,6086.51,2025-04-02,2025,4,Bengaluru,B2C,-750.61,Negative
2166,3165,False,Tina Hartman,Dresses,Bodycon,4,2994.31,0.5,5988.62,2024-11-28,2024,11,Bengaluru,B2C,-990.57,Negative
2167,3166,False,Gregory Pierce,Dresses,Bodycon,4,2889.54,0.5,5779.08,2025-01-17,2025,1,Pune,B2B,1384.25,OK
2168,3167,False,Christine Brock,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2024-09-23,2024,9,Mumbai,B2B,1078.74,OK
2169,3168,False,Christine Young,Jeans,Ripped Denim,5,1845.75,0.44,5168.1,2025-06-06,2025,6,Bengaluru,B2B,268.45,OK
2170,3169,False,James Villarreal,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2024-03-29,2024,3,Hyderabad,B2C,796.19,OK
2171,3170,False,Timothy Sheppard,Jackets,Denim Jacket,2,2229.77,0.54,2051.39,2024-12-19,2024,12,Ahmedabad,B2C,2733.99,Review
2172,3171,False,William Goodman,T-Shirts,Classic Tee,4,3618.17,0.5,7236.34,2025-06-08,2025,6,Ahmedabad,B2B,726.81,OK
2173,3172,False,Robert Rogers,Shoes,Sneakers,3,4433.35,0.54,6118.02,2024-11-28,2024,11,Pune,B2B,329.75,OK
2174,1050,True,Robin Ortiz,Shoes,Sneakers,4,1205.98,0.54,2219.0,2024-12-21,2024,12,Delhi,B2C,-794.73,Negative
2175,3174,False,Gerald Drake,Jackets,Puffer Coat,4,4345.79,0.54,7996.25,2025-02-17,2025,2,Pune,B2B,2747.47,OK
2176,3175,False,Brittany Brown,Jeans,Straight Cut,3,2937.09,0.44,4934.31,2024-03-27,2024,3,Pune,B2C,2471.63,OK
2177,3176,False,Shelby Johnson,Dresses,Wrap Dress,3,4473.84,0.3,9395.06,2024-08-11,2024,8,Pune,B2B,2874.33,OK
2178,3177,False,Melissa Larson,Jeans,Slim Fit Jeans,4,2366.61,0.44,5301.21,2025-02-09,2025,2,Ahmedabad,B2C,2693.49,OK
2179,3178,False,Cindy Bowen,Jackets,Denim Jacket,3,2537.59,0.66,2588.34,2024-12-24,2024,12,Hyderabad,B2C,-174.17,Negative
2180,3179,False,Christopher Martin,Jackets,Puffer Coat,1,2057.88,0.54,946.62,2024-10-23,2024,10,Ahmedabad,B2C,932.33,OK
2181,3180,False,Elizabeth Deleon,Shoes,Boots,5,1981.32,0.54,4557.04,2024-08-15,2024,8,Bengaluru,B2B,1113.19,OK
2182,3181,False,Timothy Tyler,Shoes,Loafers,4,2933.45,0.54,5397.55,2024-05-29,2024,5,Ahmedabad,B2B,1727.03,OK
2183,3182,False,Christopher Martinez,Dresses,Wrap Dress,3,3078.92,0.5,4618.38,2024-12-24,2024,12,Hyderabad,B2B,1935.04,OK
2184,3183,False,Danielle Jones,Accessories,Watches,4,2785.79,0.51,5460.15,2024-06-01,2024,6,Bengaluru,B2B,2332.84,OK
2185,3184,False,Jeffrey Maynard,Shoes,Slip-ons,3,2538.04,1.0,0.0,2023-07-28,2023,7,Pune,B2B,386.15,Review
2186,3185,False,Bonnie Huerta,Jeans,Ripped Denim,2,2750.33,0.44,3080.37,2024-11-05,2024,11,Ahmedabad,B2B,-726.08,Negative
2187,3186,False,Xavier Sampson,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2024-12-24,2024,12,Hyderabad,B2B,-637.71,Negative
2188,3187,False,Karen Clayton,Dresses,Maxi Dress,6,3998.97,0.5,11996.91,2024-01-30,2024,1,Mumbai,B2C,716.49,OK
2189,3188,False,Mr. David Green MD,Accessories,Belts,3,936.76,0.51,1377.04,2024-12-24,2024,12,Hyderabad,B2B,1308.49,OK
2190,3189,False,Jason Watson,Shoes,Boots,3,1299.74,0.09,3548.29,2024-12-18,2024,12,Bengaluru,B2C,1607.44,OK
2191,3190,False,Tammy Smith,Shoes,Sneakers,4,2666.22,0.44,5972.33,2024-12-24,2024,12,Hyderabad,B2B,620.19,OK
2192,3191,False,David Gillespie,Jackets,Denim Jacket,3,2537.59,0.54,3501.87,2025-01-30,2025,1,Delhi,B2B,173.16,OK
2193,3192,False,Brittany Sweeney,Jeans,Straight Cut,4,3568.45,0.37,8992.49,2023-07-29,2023,7,Delhi,B2C,1683.74,OK
2194,3193,False,Michelle Kennedy,Jeans,Boyfriend Jeans,3,3008.66,0.44,5054.55,2024-06-22,2024,6,Ahmedabad,B2C,1236.54,OK
2195,1022,True,Bryan Molina,Shoes,Sneakers,4,3611.35,0.54,6644.88,2025-07-10,2025,7,Ahmedabad,B2B,-200.64,Negative
2196,3195,False,Cody Williams,Jackets,Denim Jacket,3,958.16,0.54,1322.26,2024-01-11,2024,1,Delhi,B2C,2567.7,Review
2197,3196,False,Kelly Henry,Dresses,Wrap Dress,3,4897.24,0.5,7345.86,2024-08-14,2024,8,Pune,B2B,2989.6,OK
2198,3197,False,Brian Clark,Accessories,Caps,5,2338.04,0.51,5728.2,2024-09-05,2024,9,Hyderabad,B2C,2348.85,OK
2199,3198,False,Dale Palmer,Jackets,Puffer Coat,4,2579.8,0.54,4746.83,2025-04-01,2025,4,Pune,B2C,816.72,OK
2200,1003,True,Sandra Ho,Jeans,Slim Fit Jeans,4,2366.61,0.44,5301.21,2024-04-14,2024,4,Mumbai,B2C,-756.14,Negative
2201,3200,False,Andrew Perry,Accessories,Caps,4,2338.04,0.51,4582.56,2024-08-18,2024,8,Mumbai,B2B,2779.48,OK
2202,3201,False,Jennifer Casey,Shoes,Sneakers,4,3494.89,0.54,6430.6,2024-09-11,2024,9,Hyderabad,B2C,1036.32,OK
2203,1006,True,Jeffrey Dalton,Shoes,Loafers,4,2520.44,0.15,8569.5,2025-02-10,2025,2,Bengaluru,B2C,2408.28,OK
2204,3203,False,Nicholas Mclaughlin,Jackets,Denim Jacket,3,4883.52,0.54,6739.26,2025-01-03,2025,1,Pune,B2B,1510.55,OK
2205,3204,False,Juan Morris,Accessories,Sunglasses,3,781.13,0.51,1148.26,2024-07-28,2024,7,Mumbai,B2C,2822.85,Review
2206,3205,False,Patrick Olson,Shoes,Sneakers,4,2666.22,0.54,4905.84,2024-12-20,2024,12,Hyderabad,B2B,1723.22,OK
2207,3206,False,Yvonne Gibbs,Dresses,Bodycon,4,2889.54,0.54,5316.75,2024-12-08,2024,12,Delhi,B2C,550.46,OK
2208,3207,False,Monique Robles,Jeans,Straight Cut,4,2891.64,0.44,6477.27,2024-12-19,2024,12,Ahmedabad,B2C,-547.29,Negative
2209,3208,False,Melissa Davila,Accessories,Watches,4,4280.7,0.51,8390.17,2024-09-19,2024,9,Pune,B2B,68.36,OK
2210,3209,False,Jessica Ward,Shoes,Boots,3,3221.55,0.54,4445.74,2023-12-19,2023,12,Ahmedabad,B2B,1996.4,OK
2211,3210,False,Nicholas Glenn,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2025-01-19,2025,1,Mumbai,B2B,1580.66,OK
2212,3211,False,Linda Taylor,T-Shirts,Crop Top,4,1624.28,0.5,3248.56,2025-02-09,2025,2,Bengaluru,B2B,1863.17,OK
2213,3212,False,David Walker,Jackets,Puffer Coat,4,4606.85,0.28,13267.73,2024-08-26,2024,8,Ahmedabad,B2C,188.97,OK
2214,3213,False,Cynthia Vargas DDS,Jackets,Bomber Jacket,6,1213.25,0.54,3348.57,2024-10-27,2024,10,Ahmedabad,B2C,-82.79,Negative
2215,3214,False,Taylor Martin,Jeans,Ripped Denim,5,2750.33,0.44,7700.92,2025-04-27,2025,4,Mumbai,B2C,1084.99,OK
2216,3215,False,Kelly Contreras,Jeans,Ripped Denim,1,552.81,0.57,237.71,2024-12-21,2024,12,Delhi,B2B,206.75,OK
2217,3216,False,Mathew Jackson,Shoes,Sneakers,4,2666.22,0.07,9918.34,2024-10-31,2024,10,Pune,B2B,1989.05,OK
2218,3217,False,Kathleen Villarreal,Dresses,Wrap Dress,3,1039.75,0.5,1559.62,2023-07-29,2023,7,Pune,B2C,902.04,OK
2219,3218,False,Nancy Guerrero,T-Shirts,Crop Top,4,2001.55,0.16,6725.21,2024-08-16,2024,8,Pune,B2B,946.6,OK
2220,3219,False,Melissa Parker,Shoes,Boots,5,2385.57,0.54,5486.81,2024-03-24,2024,3,Bengaluru,B2C,908.45,OK
2221,1006,True,Kenneth Harris,Jeans,Ripped Denim,5,732.96,0.21,2895.19,2024-12-24,2024,12,Hyderabad,B2B,-702.58,Negative
2222,3221,False,Paul Orozco,Accessories,Belts,3,2515.42,0.51,3697.67,2025-07-17,2025,7,Pune,B2B,2141.34,OK
2223,3222,False,Edward Saunders,Dresses,Bodycon,4,2889.54,0.5,5779.08,2025-02-15,2025,2,Pune,B2B,-545.96,Negative
2224,3223,False,Christopher Haley,T-Shirts,Graphic Tee,4,2599.75,0.5,5199.5,2024-03-05,2024,3,Mumbai,B2C,1477.87,OK
2225,3224,False,Elizabeth Smith,Jeans,Slim Fit Jeans,6,878.95,0.01,5220.96,2025-04-22,2025,4,Mumbai,B2B,2099.52,OK
2226,3225,False,Daniel Burnett,Dresses,Casual Midi,6,2975.64,0.5,8926.92,2025-01-03,2025,1,Pune,B2B,2666.58,OK
2227,3226,False,Michelle Gonzalez,Dresses,Wrap Dress,3,2765.26,0.5,4147.89,2023-08-08,2023,8,Bengaluru,B2C,2715.65,OK
2228,3227,False,Cheryl Allen,Accessories,Belts,3,2515.42,0.51,3697.67,2024-08-01,2024,8,Mumbai,B2C,2498.22,OK
2229,3228,False,Scott Levine,T-Shirts,Graphic Tee,4,2125.02,0.5,4250.04,2024-09-28,2024,9,Hyderabad,B2C,1154.25,OK
2230,3229,False,Kimberly Lee,Accessories,Caps,4,2338.04,0.51,4582.56,2024-12-21,2024,12,Delhi,B2C,1178.45,OK
2231,3230,False,Dana Erickson,Jackets,Puffer Coat,3,4694.31,0.09,12815.47,2024-11-28,2024,11,Bengaluru,B2B,-215.18,Negative
2232,3231,False,Paul West,Shoes,Loafers,4,2933.45,0.54,5397.55,2024-02-23,2024,2,Pune,B2B,2837.72,OK
2233,3232,False,Jeremy Garcia,Jackets,Puffer Coat,4,2579.8,0.3,7223.44,2024-11-30,2024,11,Bengaluru,B2B,1045.42,OK
2234,3233,False,Briana Greer,T-Shirts,Crop Top,4,2654.66,0.5,5309.32,2024-07-18,2024,7,Bengaluru,B2B,2008.66,OK
2235,3234,False,Thomas White,Jeans,Ripped Denim,5,2068.3,0.44,5791.24,2024-11-27,2024,11,Hyderabad,B2B,-896.79,Negative
2236,3235,False,Elaine Cohen,Shoes,Loafers,4,3466.1,0.54,6377.62,2025-05-27,2025,5,Bengaluru,B2B,1011.48,OK
2237,3236,False,Caroline Perry,Jackets,Leather Jacket,4,3253.51,0.55,5856.32,2024-12-28,2024,12,Pune,B2C,713.71,OK
2238,3237,False,Joyce Dixon,Jackets,Puffer Coat,3,2579.8,0.54,3560.12,2024-09-27,2024,9,Ahmedabad,B2B,1866.05,OK
2239,3238,False,John Woods,T-Shirts,Classic Tee,4,2765.79,0.87,1438.21,2024-09-25,2024,9,Delhi,B2B,744.17,OK
2240,3239,False,Mariah Kidd,Jeans,Straight Cut,1,4585.71,0.44,2568.0,2025-05-18,2025,5,Ahmedabad,B2B,1277.56,OK
